policy,representation,model_seed,ablation,case_id,seed,object_count,condition,layout_mode,success,bilateral_contact,stable_lift,wrong_object_stable_grasp,dropped,placement,ik_failure,physics_failure,steps,termination_reason,physics_hash,initial_state_hash,transport_progress,transport_progress_rate,premature_open,action_saturation_rate,ik_projection_rate,zero_pose_projection_rate,mean_ik_projection_scale,post_placement_reclose,first_bilateral_object,target_first_contact,target_bilateral_contact,stable_target_grasp,first_bilateral_target_substep,first_stable_target_substep,stable_target_substeps,longest_stable_target_run,wrong_object_interaction,dropped_target,strict_containment,receptacle_base_contact,receptacle_wall_contact,strict_placement,gripper_released,tcp_retreated,strict_task_success,containment_margin_x,containment_margin_y,rollout_device,mean_ensemble_size,gripper_switch_count
graph_edge_shuffle_seed_0,graph,0,edge_shuffle,count_ood:4:2726649518,2726649518,4,count_ood,normal,False,False,False,False,False,False,False,False,180,timeout,aa48439733886bd583b01221039413a8842465cf1179720858e892cb1800f5d1,3745937b86228c5de848f60c93f3037d42b1f1ce5421b992acb495aa4b2ec49a,0.0,0.0,False,0.3388888888888889,0.4444444444444444,0.0,0.7381944444444445,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.26479801365857636,-0.23024348246919574,cpu,7.844444444444444,1
graph_seed_0,graph,0,none,count_ood:4:2790569545,2790569545,4,count_ood,normal,True,True,True,False,False,True,False,False,104,success,aa48439733886bd583b01221039413a8842465cf1179720858e892cb1800f5d1,68bba6801e95c508d34050c4e8a852736a40f4831b204d709b5e995d57625df9,0.1798767363652587,0.9457388315161783,False,0.18269230769230768,0.0,0.0,1.0,False,object_3,True,True,True,872,996,1444,912,False,False,True,True,False,True,True,True,True,0.022925643321351143,0.029687602419141586,cpu,7.730769230769231,2
graph_edge_shuffle_seed_0,graph,0,edge_shuffle,count_ood:4:2790569545,2790569545,4,count_ood,normal,False,False,False,False,False,False,False,False,180,timeout,aa48439733886bd583b01221039413a8842465cf1179720858e892cb1800f5d1,68bba6801e95c508d34050c4e8a852736a40f4831b204d709b5e995d57625df9,0.0,0.0,False,0.07777777777777778,0.4666666666666667,0.0,0.7611111111111111,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.1185013854095192,-0.07075832124066964,cpu,7.844444444444444,1
graph_seed_0,graph,0,none,count_ood:4:1601894510,1601894510,4,count_ood,normal,True,True,True,False,False,True,False,False,104,success,aa48439733886bd583b01221039413a8842465cf1179720858e892cb1800f5d1,b84ba65bd8ae38fbe31ef5082d295b49e81a994d5a2f26e6dd389410b1015cca,0.2078212550841272,0.9719165241369189,False,0.17307692307692307,0.0,0.0,1.0,False,object_2,True,True,True,880,966,1501,989,False,False,True,True,False,True,True,True,True,0.02216210116102604,0.029824072709925327,cpu,7.730769230769231,2
graph_edge_shuffle_seed_0,graph,0,edge_shuffle,count_ood:4:1601894510,1601894510,4,count_ood,normal,False,False,False,False,False,False,False,False,180,timeout,aa48439733886bd583b01221039413a8842465cf1179720858e892cb1800f5d1,b84ba65bd8ae38fbe31ef5082d295b49e81a994d5a2f26e6dd389410b1015cca,0.0,0.0,False,0.4777777777777778,0.5055555555555555,0.0,0.7402777777777778,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.09676259739819912,-0.12232025836135582,cpu,7.844444444444444,1
graph_seed_0,graph,0,none,count_ood:4:793820196,793820196,4,count_ood,normal,False,False,False,False,False,False,False,False,180,timeout,aa48439733886bd583b01221039413a8842465cf1179720858e892cb1800f5d1,87199d98a005165bd74129e0a5d553bd4c720d2606af0bc54df081558f2828d4,0.0,0.0,False,0.15555555555555556,0.2833333333333333,0.0,0.8402777777777778,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.1346033504441115,0.007103609766593678,cpu,7.844444444444444,1
graph_edge_shuffle_seed_0,graph,0,edge_shuffle,count_ood:4:793820196,793820196,4,count_ood,normal,False,False,False,False,False,False,False,False,180,timeout,aa48439733886bd583b01221039413a8842465cf1179720858e892cb1800f5d1,87199d98a005165bd74129e0a5d553bd4c720d2606af0bc54df081558f2828d4,0.0,0.0,False,0.1111111111111111,0.18333333333333332,0.0,0.8888888888888888,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.15320510233943938,0.00995815598369007,cpu,7.844444444444444,1
graph_seed_0,graph,0,none,count_ood:4:3677147890,3677147890,4,count_ood,normal,False,False,False,False,False,False,False,False,180,timeout,aa48439733886bd583b01221039413a8842465cf1179720858e892cb1800f5d1,36711e5fcf0c2a1b276205e942fd1a047a749c9512c7e1603923f4e1eab927e6,0.0,0.0,False,0.1388888888888889,0.35,0.0,0.8166666666666667,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.12070458174428778,-0.003010504920326555,cpu,7.844444444444444,1
graph_edge_shuffle_seed_0,graph,0,edge_shuffle,count_ood:4:3677147890,3677147890,4,count_ood,normal,False,False,False,False,False,False,False,False,180,timeout,aa48439733886bd583b01221039413a8842465cf1179720858e892cb1800f5d1,36711e5fcf0c2a1b276205e942fd1a047a749c9512c7e1603923f4e1eab927e6,0.0,0.0,False,0.16666666666666666,0.32222222222222224,0.0,0.8277777777777777,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.12321008142325432,-0.004286203872859301,cpu,7.844444444444444,1
graph_seed_0,graph,0,none,count_ood:5:73940029,73940029,5,count_ood,normal,True,True,True,False,False,True,False,False,99,success,7b1d1f028bd64e4e70b4be9244c4f91421732bd9e1ebfcdce2ebdedb44736588,7ff6bdeb8b3e2541ee70b5ec9f2d1577ba239594ef9d0f6124344c07ab5857d2,0.22052659722976387,0.9845145994808964,False,0.18181818181818182,0.0,0.0,1.0,False,object_0,True,True,True,718,817,1505,840,False,False,True,True,False,True,True,True,True,0.02944239647850891,0.030107256420699696,cpu,7.717171717171717,2
