policy,representation,model_seed,ablation,case_id,seed,object_count,condition,layout_mode,success,bilateral_contact,stable_lift,wrong_object_stable_grasp,dropped,placement,ik_failure,physics_failure,steps,termination_reason,physics_hash,initial_state_hash,transport_progress,transport_progress_rate,premature_open,action_saturation_rate,ik_projection_rate,zero_pose_projection_rate,mean_ik_projection_scale,post_placement_reclose,first_bilateral_object,target_first_contact,target_bilateral_contact,stable_target_grasp,first_bilateral_target_substep,first_stable_target_substep,stable_target_substeps,longest_stable_target_run,wrong_object_interaction,dropped_target,strict_containment,receptacle_base_contact,receptacle_wall_contact,strict_placement,gripper_released,tcp_retreated,strict_task_success,containment_margin_x,containment_margin_y,rollout_device,mean_ensemble_size,gripper_switch_count
flat_seed_0,flat,0,none,heldout_recovery:3:466238900:1:premature_open,466238900,3,heldout_recovery,normal,True,True,True,False,False,True,False,False,42,success,70071402e99722a0a17822441cba244dcb48be455d447c2a5b68840ba01275c7,a8c2d6e88ddaddbc531de985666dfdb2c1a975efe3cd323c6e4a48de696f4db2,0.1523947287350893,0.9231612643228487,False,0.0,0.0,0.0,1.0,False,object_0,True,True,True,1,1,886,765,False,False,True,True,False,True,True,True,True,0.026911105740151268,0.02153685098960367,cpu,7.333333333333333,2
flat_seed_0,flat,0,none,heldout_recovery:3:466238900:2:receptacle_misalignment,466238900,3,heldout_recovery,normal,True,True,True,False,False,True,False,False,39,success,70071402e99722a0a17822441cba244dcb48be455d447c2a5b68840ba01275c7,2054ebc491d045a5fec74af8478ce9217467942a7b2c7e07cf8624af1667583b,0.06357989832758904,0.6436579487165949,False,0.0,0.0,0.0,1.0,False,object_0,True,True,True,1,1,852,852,False,False,True,True,False,True,True,True,True,0.016113181329609507,0.001938306584490481,cpu,7.282051282051282,2
flat_seed_0,flat,0,none,heldout_recovery:3:466238900:3:post_placement_reclose,466238900,3,heldout_recovery,normal,True,True,False,False,False,True,False,False,13,success,70071402e99722a0a17822441cba244dcb48be455d447c2a5b68840ba01275c7,dc38ca2940f54dc46685d7283125e4e1ebdda18cf0b6786078b49fea1a7e75d6,0.0,0.0,False,0.9230769230769231,0.0,0.0,1.0,False,object_0,True,True,False,14,,0,0,False,False,True,True,False,True,True,True,True,0.028690952891869494,0.03291555766514751,cpu,5.846153846153846,1
flat_seed_0,flat,0,none,heldout_recovery:2:480967885:6:receptacle_misalignment,480967885,2,heldout_recovery,normal,True,True,True,False,False,True,False,False,36,success,23ab636f45e2cb507632850edbcc657db3cf80a7c9b29eaf0e46c11e19e0b198,51693b186da197007dd6e51c37fa34f36384de1f58c4cc96bfb62580b9a37cdc,0.08366626687347889,0.8756167800029162,False,0.0,0.0,0.0,1.0,False,object_0,True,True,True,1,1,689,683,False,False,True,True,True,True,True,True,True,0.02186055549895536,0.023530813339056093,cpu,7.222222222222222,2
flat_seed_0,flat,0,none,heldout_recovery:2:480967885:7:post_placement_reclose,480967885,2,heldout_recovery,normal,True,True,False,False,False,True,False,False,13,success,23ab636f45e2cb507632850edbcc657db3cf80a7c9b29eaf0e46c11e19e0b198,fbe71dc1634087382fc397957e56b84605f730c1c31d0a7610c645503c6ac2c8,0.0,0.0,False,0.9230769230769231,0.0,0.0,1.0,False,object_0,True,True,False,15,,0,0,False,False,True,True,False,True,True,True,True,0.032212899926425204,0.03288341660792962,cpu,5.846153846153846,1
flat_seed_0,flat,0,none,heldout_recovery:2:568779949:9:premature_open,568779949,2,heldout_recovery,normal,False,True,True,False,False,False,False,True,68,physics_failure,23ab636f45e2cb507632850edbcc657db3cf80a7c9b29eaf0e46c11e19e0b198,2ebb0509737216270e86827f74692449376f0c429696b5857085d0392780cc2f,0.23695198819041252,0.9734921598501534,False,0.0,0.0,0.0,1.0,False,object_1,True,True,True,1,1,1640,1639,False,False,True,False,False,False,False,False,False,0.01926157156757736,0.011028815695487519,cpu,7.588235294117647,2
flat_seed_0,flat,0,none,heldout_recovery:2:620114157:12:wrong_way_transport,620114157,2,heldout_recovery,normal,True,True,True,False,False,True,False,False,54,success,23ab636f45e2cb507632850edbcc657db3cf80a7c9b29eaf0e46c11e19e0b198,e334545b29b8d261eaeb55ce8eed2fe06f9e2f5713dc4a78a2e8dd5582af4060,0.23674311581999063,0.9621030988107998,False,0.0,0.0,0.0,1.0,False,object_0,True,True,True,1,1,1191,815,False,False,True,True,False,True,True,True,True,0.02162997381413794,0.02491079642023799,cpu,7.481481481481482,2
flat_seed_0,flat,0,none,heldout_recovery:2:620114157:13:premature_open,620114157,2,heldout_recovery,normal,True,True,True,False,False,True,False,False,51,success,23ab636f45e2cb507632850edbcc657db3cf80a7c9b29eaf0e46c11e19e0b198,97d59b76d04cc4b5d87378477b7918dd0d2154ea5cb1a9adb59ab52c5e1c0533,0.20981001760810614,0.9415444588342381,False,0.0,0.0,0.0,1.0,False,object_0,True,True,True,1,1,1095,736,False,False,True,True,False,True,True,True,True,0.011626345559282571,0.021186264380269788,cpu,7.450980392156863,2
flat_seed_0,flat,0,none,heldout_recovery:3:638003986:16:wrong_way_transport,638003986,3,heldout_recovery,normal,True,True,True,False,False,True,False,False,66,success,70071402e99722a0a17822441cba244dcb48be455d447c2a5b68840ba01275c7,9f28adfadb737b6d728060b5fc58b9c37314c84714343d059dd9db767ce1d162,0.30209810845553875,0.9482293810283787,False,0.0,0.0,0.0,1.0,False,object_0,True,True,True,1,1,1470,916,False,False,True,True,False,True,True,True,True,0.008331143213331602,0.01600466445336486,cpu,7.575757575757576,2
graph_seed_0,graph,0,none,id_normal:2:3178023727,3178023727,2,id_normal,normal,True,True,True,False,False,True,False,False,152,success,23ab636f45e2cb507632850edbcc657db3cf80a7c9b29eaf0e46c11e19e0b198,dabe9b286006893f5c296888ac031b3bc3011ba018eb15c1a8ab64ef5044f4db,0.31955335289239883,0.9255429879818045,False,0.1118421052631579,0.0,0.0,1.0,False,object_1,True,True,True,1227,1331,2327,1188,False,False,True,True,False,True,True,True,True,0.010365562570768934,0.020646235378308626,cpu,7.815789473684211,2
graph_seed_0,graph,0,none,id_normal:2:3454049552,3454049552,2,id_normal,normal,True,True,True,False,False,True,False,False,106,success,23ab636f45e2cb507632850edbcc657db3cf80a7c9b29eaf0e46c11e19e0b198,58ab578bdc705fa2b81ca00b59bc767ca17ec3141f3f1420a4dc31c59a1d6bfa,0.23374114220496267,0.9935179504349827,False,0.18867924528301888,0.0,0.0,1.0,False,object_1,True,True,True,693,813,1659,786,False,False,True,True,False,True,True,True,True,0.032429886261472654,0.02931680402674673,cpu,7.735849056603773,2
graph_seed_0,graph,0,none,id_normal:2:251240799,251240799,2,id_normal,normal,False,True,True,False,True,False,False,False,107,dropped,23ab636f45e2cb507632850edbcc657db3cf80a7c9b29eaf0e46c11e19e0b198,29e4d90eaef2d5cffcc8f7afa2c0314991ba66ef3037de423b6559032b0b60f4,0.22273172438144684,0.47513171019497624,True,0.14953271028037382,0.0,0.0,1.0,False,object_0,True,True,True,1172,1279,1325,1325,False,True,False,False,False,False,False,False,False,-0.17442965349034134,-0.10666841972506239,cpu,7.738317757009346,2
graph_seed_0,graph,0,none,id_normal:2:3009000111,3009000111,2,id_normal,normal,True,True,True,False,False,True,False,False,123,success,23ab636f45e2cb507632850edbcc657db3cf80a7c9b29eaf0e46c11e19e0b198,35dd5fa3b24ec8a09dc9f4968edb15fe9fe6848c6d9424ea30c32614223c1ebc,0.22669709473848343,0.9039727746657767,False,0.2682926829268293,0.0,0.0,1.0,False,object_0,True,True,True,1076,1204,1652,912,False,False,True,True,False,True,True,True,True,0.014160025152688705,0.01480991173422171,cpu,7.772357723577236,2
graph_seed_0,graph,0,none,id_normal:2:2057736129,2057736129,2,id_normal,normal,True,True,True,False,False,True,False,False,114,success,23ab636f45e2cb507632850edbcc657db3cf80a7c9b29eaf0e46c11e19e0b198,26f4ceb70bbe954c0ea3b09b34a2746eb6ddc4bb9681450fb31693fce19fcec4,0.2838519047945738,0.9602696680071506,False,0.14035087719298245,0.0,0.0,1.0,False,object_1,True,True,True,661,739,1876,640,False,False,True,True,False,True,True,True,True,0.014616509756443477,0.02182405553914018,cpu,7.754385964912281,2
graph_seed_0,graph,0,none,id_normal:3:337141941,337141941,3,id_normal,normal,True,True,True,False,False,True,False,False,112,success,70071402e99722a0a17822441cba244dcb48be455d447c2a5b68840ba01275c7,1fb8db72bbe277c7aac52466174b24c50b1080846391490650351d380c7e03ac,0.27348554134368896,0.927262459178746,False,0.16964285714285715,0.0,0.0,1.0,False,object_1,True,True,True,727,796,1786,886,False,False,True,True,False,True,True,True,True,0.02031190218491022,0.013877684194008599,cpu,7.75,2
graph_seed_0,graph,0,none,id_normal:3:3856995046,3856995046,3,id_normal,normal,True,True,True,False,False,True,False,False,107,success,70071402e99722a0a17822441cba244dcb48be455d447c2a5b68840ba01275c7,393b25c7efaed6f31f6766b6ca79bd770c43fecd1b8e3248c6b5009cd5bbbcb1,0.23443090775981545,0.9815843898683448,False,0.19626168224299065,0.0,0.0,1.0,False,object_1,True,True,True,718,799,1651,837,False,False,True,True,False,True,True,True,True,0.030561415717948598,0.02648159940200579,cpu,7.738317757009346,2
graph_seed_0,graph,0,none,id_normal:3:3034168427,3034168427,3,id_normal,normal,True,True,True,False,False,True,False,False,147,success,70071402e99722a0a17822441cba244dcb48be455d447c2a5b68840ba01275c7,f8823cfdfe4f331b13e1ccdde2c1eef6c192be93bc9a69c6eb74882dee62a2f1,0.3222257234156132,0.9483946496200493,False,0.1836734693877551,0.0,0.0,1.0,False,object_0,True,True,True,1231,1441,1975,1165,False,False,True,True,False,True,True,True,True,0.01702509706989481,0.025515432025094858,cpu,7.809523809523809,2
graph_seed_0,graph,0,none,id_normal:3:2200424813,2200424813,3,id_normal,normal,True,True,True,False,False,True,False,False,160,success,70071402e99722a0a17822441cba244dcb48be455d447c2a5b68840ba01275c7,8940cfbf92bf73927a0e6f65c2af7d99873fb2e19183c46ac9e3f7fede64201c,0.3037741258740425,0.9491391189190377,False,0.15,0.0,0.0,1.0,False,object_2,True,True,True,1722,1828,2025,2025,False,False,True,True,False,True,True,True,True,0.028691621599262168,0.016951501471281005,cpu,7.825,2
graph_seed_0,graph,0,none,id_normal:3:2711154976,2711154976,3,id_normal,normal,True,True,True,False,False,True,False,False,142,success,70071402e99722a0a17822441cba244dcb48be455d447c2a5b68840ba01275c7,6b2f4009b302135dd33fad7697a33f2f4057c979f560bcb0adc5e767f9430562,0.3663277570158243,0.9479443010839427,False,0.1267605633802817,0.0,0.0,1.0,False,object_0,True,True,True,1070,1161,2246,1788,False,False,True,True,False,True,True,True,True,0.016639644398493622,0.019306156933338026,cpu,7.802816901408451,2
graph_seed_0,graph,0,none,heldout_recovery:3:466238900:0:wrong_way_transport,466238900,3,heldout_recovery,normal,True,True,True,False,False,True,False,False,43,success,70071402e99722a0a17822441cba244dcb48be455d447c2a5b68840ba01275c7,119c3314d1945c0bed2bf3c7937512a85aab09fae4ed27139129e732243a2480,0.18361882050521672,0.9865221165277644,False,0.023255813953488372,0.0,0.0,1.0,False,object_0,True,True,True,1,1,938,935,False,False,True,True,False,True,True,True,True,0.02872327355705757,0.03189440260671701,cpu,7.348837209302325,2
graph_seed_0,graph,0,none,heldout_recovery:3:466238900:1:premature_open,466238900,3,heldout_recovery,normal,True,True,True,False,False,True,False,False,38,success,70071402e99722a0a17822441cba244dcb48be455d447c2a5b68840ba01275c7,a8c2d6e88ddaddbc531de985666dfdb2c1a975efe3cd323c6e4a48de696f4db2,0.15732540655881166,0.9752621242345207,False,0.02631578947368421,0.0,0.0,1.0,False,object_0,True,True,True,1,1,813,812,False,False,True,True,False,True,True,True,True,0.030215950341102853,0.029182079818342636,cpu,7.2631578947368425,2
graph_seed_0,graph,0,none,heldout_recovery:3:466238900:2:receptacle_misalignment,466238900,3,heldout_recovery,normal,True,True,True,False,False,True,False,False,32,success,70071402e99722a0a17822441cba244dcb48be455d447c2a5b68840ba01275c7,2054ebc491d045a5fec74af8478ce9217467942a7b2c7e07cf8624af1667583b,0.0767919085919857,0.7817537640372056,False,0.0625,0.0,0.0,1.0,False,object_0,True,True,True,1,1,652,652,False,False,True,True,False,True,True,True,True,0.02505067435854296,0.013012368047109216,cpu,7.125,2
graph_seed_0,graph,0,none,heldout_recovery:3:466238900:3:post_placement_reclose,466238900,3,heldout_recovery,normal,True,False,False,False,False,True,False,False,13,success,70071402e99722a0a17822441cba244dcb48be455d447c2a5b68840ba01275c7,dc38ca2940f54dc46685d7283125e4e1ebdda18cf0b6786078b49fea1a7e75d6,0.0,0.0,False,1.0,0.0,0.0,1.0,False,,False,False,False,,,0,0,False,False,True,True,False,True,True,True,True,0.02862435254312786,0.03295657155470272,cpu,5.846153846153846,1
graph_seed_0,graph,0,none,heldout_recovery:2:480967885:6:receptacle_misalignment,480967885,2,heldout_recovery,normal,True,True,True,False,False,True,False,False,33,success,23ab636f45e2cb507632850edbcc657db3cf80a7c9b29eaf0e46c11e19e0b198,51693b186da197007dd6e51c37fa34f36384de1f58c4cc96bfb62580b9a37cdc,0.08191630430519581,0.8611070710649729,False,0.06060606060606061,0.0,0.0,1.0,False,object_0,True,True,True,1,1,666,662,False,False,True,True,False,True,True,True,True,0.030446099775195787,0.019794375453147613,cpu,7.151515151515151,2
graph_seed_0,graph,0,none,heldout_recovery:2:480967885:7:post_placement_reclose,480967885,2,heldout_recovery,normal,True,False,False,False,False,True,False,False,13,success,23ab636f45e2cb507632850edbcc657db3cf80a7c9b29eaf0e46c11e19e0b198,fbe71dc1634087382fc397957e56b84605f730c1c31d0a7610c645503c6ac2c8,0.0,0.0,False,1.0,0.0,0.0,1.0,False,,False,False,False,,,0,0,False,False,True,True,False,True,True,True,True,0.03223921651158165,0.03283137624338445,cpu,5.846153846153846,1
graph_seed_0,graph,0,none,heldout_recovery:2:568779949:9:premature_open,568779949,2,heldout_recovery,normal,True,True,True,False,False,True,False,False,48,success,23ab636f45e2cb507632850edbcc657db3cf80a7c9b29eaf0e46c11e19e0b198,2ebb0509737216270e86827f74692449376f0c429696b5857085d0392780cc2f,0.23398873256519437,0.9735096848532055,False,0.020833333333333332,0.0,0.0,1.0,False,object_1,True,True,True,1,1,1065,1064,False,False,True,True,False,True,True,True,True,0.029771939637688292,0.0271458946125591,cpu,7.416666666666667,2
graph_seed_0,graph,0,none,heldout_recovery:2:620114157:12:wrong_way_transport,620114157,2,heldout_recovery,normal,True,True,True,False,False,True,False,False,56,success,23ab636f45e2cb507632850edbcc657db3cf80a7c9b29eaf0e46c11e19e0b198,e334545b29b8d261eaeb55ce8eed2fe06f9e2f5713dc4a78a2e8dd5582af4060,0.22960531618446112,0.9379256975861635,False,0.03571428571428571,0.0,0.0,1.0,False,object_0,True,True,True,1,1,1204,915,False,False,True,True,False,True,True,True,True,0.021901239571911316,0.01924392076089416,cpu,7.5,2
graph_seed_0,graph,0,none,heldout_recovery:2:620114157:13:premature_open,620114157,2,heldout_recovery,normal,True,True,True,False,False,True,False,False,50,success,23ab636f45e2cb507632850edbcc657db3cf80a7c9b29eaf0e46c11e19e0b198,97d59b76d04cc4b5d87378477b7918dd0d2154ea5cb1a9adb59ab52c5e1c0533,0.21014277916401625,0.953136786476832,False,0.02,0.0,0.0,1.0,False,object_0,True,True,True,1,1,1071,737,False,False,True,True,False,True,True,True,True,0.025730595993872143,0.023735197370727934,cpu,7.44,2
graph_seed_0,graph,0,none,heldout_recovery:3:638003986:16:wrong_way_transport,638003986,3,heldout_recovery,normal,True,True,True,False,False,True,False,False,66,success,70071402e99722a0a17822441cba244dcb48be455d447c2a5b68840ba01275c7,9f28adfadb737b6d728060b5fc58b9c37314c84714343d059dd9db767ce1d162,0.2969382815063,0.9304487790678998,False,0.015151515151515152,0.0,0.0,1.0,False,object_0,True,True,True,1,1,1453,1140,False,False,True,True,False,True,True,True,True,0.014094164150949277,0.01704367906983331,cpu,7.575757575757576,2
